case,workload,repetition,hnsw_seed,tail_seed,operation,index,ack,latency_us,lsn,visible_lsn,durable_lsn,durable_records,weak_records,cap,risk,snapshot_lsn,exact_recall,tail_evaluations
exchange-random,random,15,100,9016,write,3,weak,6114.21,1048580,1048580,160,160,4,8,0.0243902,,,
exchange-random,random,15,100,9016,write,4,weak,8227.88,1048581,1048581,160,160,5,8,0.030303,,,
exchange-random,random,15,100,9016,write,5,weak,8035.54,1048582,1048582,160,160,6,8,0.0361446,,,
exchange-random,random,15,100,9016,write,6,weak,7979.25,1048583,1048583,160,160,7,8,0.0419162,,,
exchange-random,random,15,100,9016,write,7,weak,7298.29,1048584,1048584,160,160,8,8,0.047619,,,
exchange-random,random,15,100,9016,write,8,weak,11262.3,1048585,1048585,1048584,168,1,8,0.00591716,,,
exchange-random,random,15,100,9016,write,9,weak,11002.1,1048586,1048586,1048584,168,2,8,0.0117647,,,
exchange-random,random,15,100,9016,write,10,weak,10835.6,1048587,1048587,1048584,168,3,8,0.0175439,,,
exchange-random,random,15,100,9016,write,11,weak,10860.1,1048588,1048588,1048584,168,4,8,0.0232558,,,
exchange-random,random,15,100,9016,write,12,weak,6191.75,1048589,1048589,1048584,168,5,8,0.0289017,,,
exchange-random,random,15,100,9016,write,13,weak,6128.58,1048590,1048590,1048584,168,6,8,0.0344828,,,
exchange-random,random,15,100,9016,write,14,weak,5993.67,1048591,1048591,1048584,168,7,8,0.04,,,
exchange-random,random,15,100,9016,write,15,weak,5864.5,1048592,1048592,1048584,168,8,8,0.0454545,,,
exchange-random,random,15,100,9016,write,16,weak,11004.5,1048593,1048593,1048592,176,1,9,0.00564972,,,
exchange-random,random,15,100,9016,write,17,weak,11917,1048594,1048594,1048592,176,2,9,0.011236,,,
exchange-random,random,15,100,9016,write,18,weak,12493.3,1048595,1048595,1048592,176,3,9,0.0167598,,,
exchange-random,random,15,100,9016,write,19,weak,12826.8,1048596,1048596,1048592,176,4,9,0.0222222,,,
exchange-random,random,15,100,9016,write,20,weak,13501.2,1048597,1048597,1048592,176,5,9,0.0276243,,,
exchange-random,random,15,100,9016,write,21,weak,12990,1048598,1048598,1048592,176,6,9,0.032967,,,
exchange-random,random,15,100,9016,write,22,weak,12376.9,1048599,1048599,1048592,176,7,9,0.0382514,,,
exchange-random,random,15,100,9016,write,23,weak,12011.9,1048600,1048600,1048592,176,8,9,0.0434783,,,
exchange-random,random,15,100,9016,write,24,weak,6318.79,1048601,1048601,1048592,176,9,9,0.0486486,,,
exchange-random,random,15,100,9016,query,0,,92.5,,160,160,160,0,8,0,160,1,0
exchange-random,random,15,100,9016,query,1,,34.292,,160,160,160,0,8,0,160,1,0
exchange-random,random,15,100,9016,query,2,,30.75,,160,160,160,0,8,0,160,1,0
exchange-random,random,15,100,9016,query,3,,26.666,,160,160,160,0,8,0,160,1,0
exchange-random,random,15,100,9016,query,4,,28,,160,160,160,4,8,0.0243902,160,1,0
exchange-random,random,15,100,9016,query,5,,81.625,,1048580,160,160,4,8,0.0243902,1048580,1,4
exchange-random,random,15,100,9016,query,6,,67.334,,1048580,160,160,4,8,0.0243902,1048580,1,4
exchange-random,random,15,100,9016,query,7,,89.083,,1048580,160,160,8,8,0.047619,1048580,1,4
exchange-random,random,15,100,9016,query,8,,65.875,,1048584,160,160,8,8,0.047619,1048584,1,8
exchange-random,random,15,100,9016,query,9,,36.125,,1048584,160,160,8,8,0.047619,1048584,1,8
exchange-random,random,15,100,9016,query,10,,28.5,,1048584,160,160,8,8,0.047619,1048584,1,8
exchange-random,random,15,100,9016,query,11,,31.667,,1048584,160,160,8,8,0.047619,1048584,1,8
exchange-random,random,15,100,9016,query,12,,10045.9,,1048588,1048584,168,4,8,0.0232558,1048588,1,4
exchange-random,random,15,100,9016,query,13,,61.459,,1048588,1048584,168,4,8,0.0232558,1048588,1,4
exchange-random,random,15,100,9016,query,14,,37,,1048588,1048584,168,4,8,0.0232558,1048588,1,4
exchange-random,random,15,100,9016,query,15,,39.958,,1048588,1048584,168,4,8,0.0232558,1048588,1,4
exchange-random,random,15,100,9016,query,16,,38.875,,1048588,1048584,168,8,8,0.0454545,1048588,1,4
exchange-random,random,15,100,9016,query,17,,54.208,,1048592,1048584,168,8,8,0.0454545,1048592,1,8
exchange-random,random,15,100,9016,query,18,,47.375,,1048592,1048584,168,8,8,0.0454545,1048592,1,8
exchange-random,random,15,100,9016,query,19,,33.75,,1048592,1048584,168,8,8,0.0454545,1048592,1,8
exchange-random,random,15,100,9016,query,20,,44.083,,1048592,1048584,168,8,8,0.0454545,1048592,1,8
exchange-random,random,15,100,9016,query,21,,11910.2,,1048596,1048592,176,4,9,0.0222222,1048596,1,4
exchange-random,random,15,100,9016,query,22,,87.625,,1048596,1048592,176,4,9,0.0222222,1048596,1,4
exchange-random,random,15,100,9016,query,23,,40.209,,1048596,1048592,176,4,9,0.0222222,1048596,1,4
exchange-random,random,15,100,9016,query,24,,36.25,,1048596,1048592,176,8,9,0.0434783,1048596,1,4
exchange-random,random,15,100,9016,query,25,,88.25,,1048600,1048592,176,8,9,0.0434783,1048600,1,8
exchange-random,random,15,100,9016,query,26,,59.25,,1048600,1048592,176,8,9,0.0434783,1048600,1,8
exchange-random,random,15,100,9016,query,27,,42.459,,1048600,1048592,176,8,9,0.0434783,1048600,1,8
exchange-random,random,15,100,9016,query,28,,34.125,,1048600,1048592,176,8,9,0.0434783,1048600,1,8
exchange-random,random,15,100,9016,query,29,,1240.5,,1048601,1048592,176,9,9,0.0486486,1048601,1,9
exchange-random,random,15,100,9016,query,30,,57.791,,1048601,1048592,176,9,9,0.0486486,1048601,1,9
exchange-random,random,15,100,9016,query,31,,60.625,,1048601,1048592,176,9,9,0.0486486,1048601,1,9
exchange-random,random,15,100,9016,fence,0,stable,6461.08,,,,,,,,,,
exchange-hot,hot,15,100,45016,write,0,weak,6537.33,1048580,1048580,160,160,4,8,0.0243902,,,
exchange-hot,hot,15,100,45016,write,1,weak,1373.79,1048577,1048577,160,160,1,8,0.00621118,,,
exchange-hot,hot,15,100,45016,write,2,weak,3714.96,1048578,1048578,160,160,2,8,0.0123457,,,
exchange-hot,hot,15,100,45016,write,3,weak,5307.58,1048579,1048579,160,160,3,8,0.0184049,,,
exchange-hot,hot,15,100,45016,write,4,weak,7298.25,1048581,1048581,160,160,5,8,0.030303,,,
exchange-hot,hot,15,100,45016,write,5,weak,6033.04,1048582,1048582,160,160,6,8,0.0361446,,,
exchange-hot,hot,15,100,45016,write,6,weak,5492.04,1048583,1048583,160,160,7,8,0.0419162,,,
exchange-hot,hot,15,100,45016,write,7,weak,5445.62,1048584,1048584,160,160,8,8,0.047619,,,
exchange-hot,hot,15,100,45016,write,8,weak,17251.2,1048585,1048585,1048584,168,1,8,0.00591716,,,
exchange-hot,hot,15,100,45016,write,9,weak,17573,1048586,1048586,1048584,168,2,8,0.0117647,,,
exchange-hot,hot,15,100,45016,write,10,weak,17635.1,1048587,1048587,1048584,168,3,8,0.0175439,,,
exchange-hot,hot,15,100,45016,write,11,weak,17719.3,1048588,1048588,1048584,168,4,8,0.0232558,,,
exchange-hot,hot,15,100,45016,write,12,weak,5873.58,1048589,1048589,1048584,168,5,8,0.0289017,,,
exchange-hot,hot,15,100,45016,write,13,weak,5503.96,1048590,1048590,1048584,168,6,8,0.0344828,,,
exchange-hot,hot,15,100,45016,write,14,weak,5473.58,1048591,1048591,1048584,168,7,8,0.04,,,
exchange-hot,hot,15,100,45016,write,15,weak,5586.92,1048592,1048592,1048584,168,8,8,0.0454545,,,
exchange-hot,hot,15,100,45016,write,16,weak,14138.2,1048593,1048593,1048592,176,1,9,0.00564972,,,
exchange-hot,hot,15,100,45016,write,17,weak,14210.1,1048594,1048594,1048592,176,2,9,0.011236,,,
exchange-hot,hot,15,100,45016,write,18,weak,14386.2,1048595,1048595,1048592,176,3,9,0.0167598,,,
exchange-hot,hot,15,100,45016,write,19,weak,14495.6,1048596,1048596,1048592,176,4,9,0.0222222,,,
exchange-hot,hot,15,100,45016,write,20,weak,6089.08,1048597,1048597,1048592,176,5,9,0.0276243,,,
exchange-hot,hot,15,100,45016,write,21,weak,6034.5,1048598,1048598,1048592,176,6,9,0.032967,,,
exchange-hot,hot,15,100,45016,write,22,weak,5981.88,1048599,1048599,1048592,176,7,9,0.0382514,,,
exchange-hot,hot,15,100,45016,write,23,weak,6127.67,1048600,1048600,1048592,176,8,9,0.0434783,,,
exchange-hot,hot,15,100,45016,write,24,weak,6148.79,1048601,1048601,1048592,176,9,9,0.0486486,,,
exchange-hot,hot,15,100,45016,query,0,,63.833,,160,160,160,0,8,0,160,1,0
exchange-hot,hot,15,100,45016,query,1,,26.75,,160,160,160,0,8,0,160,1,0
exchange-hot,hot,15,100,45016,query,2,,29.708,,160,160,160,0,8,0,160,1,0
exchange-hot,hot,15,100,45016,query,3,,25.125,,160,160,160,0,8,0,160,1,0
exchange-hot,hot,15,100,45016,query,4,,33.083,,160,160,160,0,8,0,160,1,0
exchange-hot,hot,15,100,45016,query,5,,20.083,,160,160,160,4,8,0.0243902,160,1,0
exchange-hot,hot,15,100,45016,query,6,,41,,1048580,160,160,4,8,0.0243902,1048580,1,4
exchange-hot,hot,15,100,45016,query,7,,25.666,,1048580,160,160,4,8,0.0243902,1048580,1,4
exchange-hot,hot,15,100,45016,query,8,,27.208,,1048580,160,160,4,8,0.0243902,1048580,1,4
exchange-hot,hot,15,100,45016,query,9,,19.875,,1048580,160,160,4,8,0.0243902,1048580,1,4
exchange-hot,hot,15,100,45016,query,10,,4606.88,,1048584,160,160,8,8,0.047619,1048584,1,8
exchange-hot,hot,15,100,45016,query,11,,23.291,,1048584,160,160,8,8,0.047619,1048584,1,8
exchange-hot,hot,15,100,45016,query,12,,40.458,,1048584,160,160,8,8,0.047619,1048584,1,8
exchange-hot,hot,15,100,45016,query,13,,26.958,,1048584,160,160,8,8,0.047619,1048584,1,8
exchange-hot,hot,15,100,45016,query,14,,23.459,,1048584,160,160,8,8,0.047619,1048584,1,8
exchange-hot,hot,15,100,45016,query,15,,16894.4,,1048588,1048584,168,4,8,0.0232558,1048588,1,4
exchange-hot,hot,15,100,45016,query,16,,44.708,,1048588,1048584,168,4,8,0.0232558,1048588,1,4
exchange-hot,hot,15,100,45016,query,17,,32.584,,1048588,1048584,168,4,8,0.0232558,1048588,1,4
exchange-hot,hot,15,100,45016,query,18,,36.916,,1048588,1048584,168,4,8,0.0232558,1048588,1,4
exchange-hot,hot,15,100,45016,query,19,,37.167,,1048588,1048584,168,8,8,0.0454545,1048588,1,4
exchange-hot,hot,15,100,45016,query,20,,88.875,,1048592,1048584,168,8,8,0.0454545,1048592,1,8
exchange-hot,hot,15,100,45016,query,21,,41.791,,1048592,1048584,168,8,8,0.0454545,1048592,1,8
exchange-hot,hot,15,100,45016,query,22,,43.25,,1048592,1048584,168,8,8,0.0454545,1048592,1,8
exchange-hot,hot,15,100,45016,query,23,,22.459,,1048592,1048584,168,8,8,0.0454545,1048592,1,8
exchange-hot,hot,15,100,45016,query,24,,13615,,1048596,1048592,176,4,9,0.0222222,1048596,1,4
exchange-hot,hot,15,100,45016,query,25,,35.458,,1048596,1048592,176,4,9,0.0222222,1048596,1,4
exchange-hot,hot,15,100,45016,query,26,,30.584,,1048596,1048592,176,4,9,0.0222222,1048596,1,4
exchange-hot,hot,15,100,45016,query,27,,27.666,,1048596,1048592,176,4,9,0.0222222,1048596,1,4
exchange-hot,hot,15,100,45016,query,28,,27.791,,1048596,1048592,176,4,9,0.0222222,1048596,1,4
exchange-hot,hot,15,100,45016,query,29,,5263.83,,1048600,1048592,176,8,9,0.0434783,1048600,1,8
exchange-hot,hot,15,100,45016,query,30,,74.375,,1048600,1048592,176,8,9,0.0434783,1048600,1,8
exchange-hot,hot,15,100,45016,query,31,,65.084,,1048600,1048592,176,8,9,0.0434783,1048600,1,8
exchange-hot,hot,15,100,45016,fence,0,stable,6578.38,,,,,,,,,,
exchange-random,random,16,100,9017,write,0,weak,1338.62,1048577,1048577,160,160,1,8,0.00621118,,,
exchange-random,random,16,100,9017,write,1,weak,2831.5,1048578,1048578,160,160,2,8,0.0123457,,,
exchange-random,random,16,100,9017,write,2,weak,4008.54,1048579,1048579,160,160,3,8,0.0184049,,,
exchange-random,random,16,100,9017,write,3,weak,5138.62,1048580,1048580,160,160,4,8,0.0243902,,,
exchange-random,random,16,100,9017,write,4,weak,5827.79,1048581,1048581,160,160,5,8,0.030303,,,
exchange-random,random,16,100,9017,write,5,weak,5364.08,1048582,1048582,160,160,6,8,0.0361446,,,
exchange-random,random,16,100,9017,write,6,weak,5230.88,1048583,1048583,160,160,7,8,0.0419162,,,
exchange-random,random,16,100,9017,write,7,weak,5171.54,1048584,1048584,160,160,8,8,0.047619,,,
exchange-random,random,16,100,9017,write,8,weak,10646.8,1048585,1048585,1048584,168,1,8,0.00591716,,,
exchange-random,random,16,100,9017,write,9,weak,11060.1,1048586,1048586,1048584,168,2,8,0.0117647,,,
exchange-random,random,16,100,9017,write,10,weak,12025.2,1048587,1048587,1048584,168,3,8,0.0175439,,,
exchange-random,random,16,100,9017,write,11,weak,12517.2,1048588,1048588,1048584,168,4,8,0.0232558,,,
exchange-random,random,16,100,9017,write,12,weak,8223.12,1048589,1048589,1048584,168,5,8,0.0289017,,,
exchange-random,random,16,100,9017,write,13,weak,8207.38,1048590,1048590,1048584,168,6,8,0.0344828,,,
exchange-random,random,16,100,9017,write,14,weak,7596.62,1048591,1048591,1048584,168,7,8,0.04,,,
exchange-random,random,16,100,9017,write,15,weak,8100.17,1048592,1048592,1048584,168,8,8,0.0454545,,,
exchange-random,random,16,100,9017,write,16,weak,13551.2,1048593,1048593,1048592,176,1,9,0.00564972,,,
exchange-random,random,16,100,9017,write,17,weak,13344.4,1048594,1048594,1048592,176,2,9,0.011236,,,
exchange-random,random,16,100,9017,write,18,weak,13005.5,1048595,1048595,1048592,176,3,9,0.0167598,,,
exchange-random,random,16,100,9017,write,19,weak,12011.3,1048596,1048596,1048592,176,4,9,0.0222222,,,
exchange-random,random,16,100,9017,write,20,weak,5794.75,1048597,1048597,1048592,176,5,9,0.0276243,,,
exchange-random,random,16,100,9017,write,21,weak,5643.33,1048598,1048598,1048592,176,6,9,0.032967,,,
exchange-random,random,16,100,9017,write,22,weak,5662.25,1048599,1048599,1048592,176,7,9,0.0382514,,,
exchange-random,random,16,100,9017,write,23,weak,5644.04,1048600,1048600,1048592,176,8,9,0.0434783,,,
exchange-random,random,16,100,9017,write,24,weak,5714.58,1048601,1048601,1048592,176,9,9,0.0486486,,,
exchange-random,random,16,100,9017,query,0,,61.291,,160,160,160,0,8,0,160,1,0
exchange-random,random,16,100,9017,query,1,,25.417,,160,160,160,0,8,0,160,1,0
exchange-random,random,16,100,9017,query,2,,19.958,,160,160,160,0,8,0,160,1,0
exchange-random,random,16,100,9017,query,3,,16.292,,160,160,160,0,8,0,160,1,0
exchange-random,random,16,100,9017,query,4,,15.625,,160,160,160,0,8,0,160,1,0
exchange-random,random,16,100,9017,query,5,,17.125,,160,160,160,0,8,0,160,1,0
exchange-random,random,16,100,9017,query,6,,3952.25,,1048580,160,160,4,8,0.0243902,1048580,1,4
exchange-random,random,16,100,9017,query,7,,20.75,,1048580,160,160,4,8,0.0243902,1048580,1,4
exchange-random,random,16,100,9017,query,8,,33.375,,1048580,160,160,4,8,0.0243902,1048580,1,4
exchange-random,random,16,100,9017,query,9,,18.916,,1048580,160,160,4,8,0.0243902,1048580,1,4
exchange-random,random,16,100,9017,query,10,,17.75,,1048580,160,160,4,8,0.0243902,1048580,1,4
exchange-random,random,16,100,9017,query,11,,4381.75,,1048584,160,160,8,8,0.047619,1048584,1,8
exchange-random,random,16,100,9017,query,12,,21.833,,1048584,160,160,8,8,0.047619,1048584,1,8
exchange-random,random,16,100,9017,query,13,,20.625,,1048584,160,160,8,8,0.047619,1048584,1,8
exchange-random,random,16,100,9017,query,14,,18.709,,1048584,160,160,8,8,0.047619,1048584,1,8
exchange-random,random,16,100,9017,query,15,,17.792,,1048584,160,160,8,8,0.047619,1048584,1,8
exchange-random,random,16,100,9017,query,16,,11781.4,,1048588,1048584,168,4,8,0.0232558,1048588,1,4
exchange-random,random,16,100,9017,query,17,,82.791,,1048588,1048584,168,4,8,0.0232558,1048588,1,4
exchange-random,random,16,100,9017,query,18,,76.25,,1048588,1048584,168,4,8,0.0232558,1048588,1,4
exchange-random,random,16,100,9017,query,19,,41,,1048588,1048584,168,8,8,0.0454545,1048588,1,4
exchange-random,random,16,100,9017,query,20,,111.916,,1048592,1048584,168,8,8,0.0454545,1048592,1,8
exchange-random,random,16,100,9017,query,21,,57.583,,1048592,1048584,168,8,8,0.0454545,1048592,1,8
exchange-random,random,16,100,9017,query,22,,53.917,,1048592,1048584,168,8,8,0.0454545,1048592,1,8
exchange-random,random,16,100,9017,query,23,,11264.3,,1048596,1048592,176,4,9,0.0222222,1048596,1,4
exchange-random,random,16,100,9017,query,24,,47.208,,1048596,1048592,176,4,9,0.0222222,1048596,1,4
exchange-random,random,16,100,9017,query,25,,51.625,,1048596,1048592,176,4,9,0.0222222,1048596,1,4
exchange-random,random,16,100,9017,query,26,,54.333,,1048596,1048592,176,4,9,0.0222222,1048596,1,4
exchange-random,random,16,100,9017,query,27,,44,,1048596,1048592,176,8,9,0.0434783,1048596,1,4
exchange-random,random,16,100,9017,query,28,,112.917,,1048600,1048592,176,8,9,0.0434783,1048600,1,8
exchange-random,random,16,100,9017,query,29,,49.792,,1048600,1048592,176,8,9,0.0434783,1048600,1,8
exchange-random,random,16,100,9017,query,30,,46.875,,1048600,1048592,176,8,9,0.0434783,1048600,1,8
exchange-random,random,16,100,9017,query,31,,58.959,,1048600,1048592,176,9,9,0.0486486,1048600,1,8
exchange-random,random,16,100,9017,fence,0,stable,5511.21,,,,,,,,,,
strict-hot,hot,16,100,45017,write,0,weak,1580.12,1048577,1048577,160,160,1,2,0.1,,,
strict-hot,hot,16,100,45017,write,1,weak,3533.92,1048578,1048578,160,160,2,2,0.2,,,
strict-hot,hot,16,100,45017,write,2,weak,10435.2,1048579,1048579,1048578,162,1,2,0.1,,,
strict-hot,hot,16,100,45017,write,3,weak,11808.3,1048580,1048580,1048578,162,2,2,0.2,,,
strict-hot,hot,16,100,45017,write,4,weak,17917,1048581,1048581,1048580,164,1,2,0.1,,,
strict-hot,hot,16,100,45017,write,5,weak,17227.3,1048582,1048582,1048580,164,2,2,0.2,,,
strict-hot,hot,16,100,45017,write,6,weak,16826.9,1048583,1048583,1048582,166,1,2,0.1,,,
strict-hot,hot,16,100,45017,write,7,weak,16784.6,1048584,1048584,1048582,166,2,2,0.2,,,
strict-hot,hot,16,100,45017,write,8,weak,17043.2,1048585,1048585,1048584,168,1,2,0.1,,,
strict-hot,hot,16,100,45017,write,9,weak,17777.7,1048586,1048586,1048584,168,2,2,0.2,,,
strict-hot,hot,16,100,45017,write,10,weak,18643.1,1048587,1048587,1048586,170,1,2,0.1,,,
strict-hot,hot,16,100,45017,write,11,weak,18634.2,1048588,1048588,1048586,170,2,2,0.2,,,
strict-hot,hot,16,100,45017,write,12,weak,16499.4,1048589,1048589,1048588,172,1,2,0.1,,,
strict-hot,hot,16,100,45017,write,13,weak,15486.6,1048590,1048590,1048588,172,2,2,0.2,,,
strict-hot,hot,16,100,45017,write,14,weak,13888.2,1048591,1048591,1048590,174,1,2,0.1,,,
strict-hot,hot,16,100,45017,write,15,weak,13872.3,1048592,1048592,1048590,174,2,2,0.2,,,
strict-hot,hot,16,100,45017,write,16,weak,15173.8,1048593,1048593,1048592,176,1,2,0.1,,,
strict-hot,hot,16,100,45017,write,17,weak,16294.7,1048594,1048594,1048592,176,2,2,0.2,,,
strict-hot,hot,16,100,45017,write,18,weak,18843.8,1048595,1048595,1048594,178,1,2,0.1,,,
strict-hot,hot,16,100,45017,write,19,weak,19963.5,1048596,1048596,1048594,178,2,2,0.2,,,
strict-hot,hot,16,100,45017,write,20,weak,21335.4,1048597,1048597,1048596,180,1,2,0.1,,,
strict-hot,hot,16,100,45017,write,21,weak,20184.2,1048598,1048598,1048596,180,2,2,0.2,,,
strict-hot,hot,16,100,45017,write,22,weak,18771.4,1048599,1048599,1048598,182,1,2,0.1,,,
strict-hot,hot,16,100,45017,write,23,weak,17899.2,1048600,1048600,1048598,182,2,2,0.2,,,
strict-hot,hot,16,100,45017,write,24,weak,19082.8,1048601,1048601,1048600,184,1,2,0.1,,,
strict-hot,hot,16,100,45017,query,0,,109.625,,160,160,160,0,2,0,160,1,0
strict-hot,hot,16,100,45017,query,1,,28.417,,160,160,160,0,2,0,160,1,0
strict-hot,hot,16,100,45017,query,2,,32.5,,160,160,160,0,2,0,160,1,0
strict-hot,hot,16,100,45017,query,3,,19.125,,160,160,160,0,2,0,160,1,0
strict-hot,hot,16,100,45017,query,4,,32,,160,160,160,0,2,0,160,1,0
strict-hot,hot,16,100,45017,query,5,,10732.4,,1048580,1048578,162,2,2,0.2,1048580,1,2
strict-hot,hot,16,100,45017,query,6,,34.542,,1048580,1048578,162,2,2,0.2,1048580,1,2
strict-hot,hot,16,100,45017,query,7,,44.916,,1048580,1048578,162,2,2,0.2,1048580,1,2
strict-hot,hot,16,100,45017,query,8,,35.875,,1048580,1048578,162,2,2,0.2,1048580,1,2
strict-hot,hot,16,100,45017,query,9,,26.917,,1048580,1048578,162,2,2,0.2,1048580,1,2
strict-hot,hot,16,100,45017,query,10,,15869.8,,1048584,1048582,166,2,2,0.2,1048584,1,2
strict-hot,hot,16,100,45017,query,11,,31.542,,1048584,1048582,166,2,2,0.2,1048584,1,2
strict-hot,hot,16,100,45017,query,12,,45.208,,1048584,1048582,166,2,2,0.2,1048584,1,2
strict-hot,hot,16,100,45017,query,13,,25.208,,1048584,1048582,166,2,2,0.2,1048584,1,2
strict-hot,hot,16,100,45017,query,14,,28.541,,1048584,1048582,166,2,2,0.2,1048584,1,2
strict-hot,hot,16,100,45017,query,15,,17621.5,,1048588,1048586,170,2,2,0.2,1048588,1,2
strict-hot,hot,16,100,45017,query,16,,42.416,,1048588,1048586,170,2,2,0.2,1048588,1,2
strict-hot,hot,16,100,45017,query,17,,29.25,,1048588,1048586,170,2,2,0.2,1048588,1,2
strict-hot,hot,16,100,45017,query,18,,30.583,,1048588,1048586,170,2,2,0.2,1048588,1,2
strict-hot,hot,16,100,45017,query,19,,31.083,,1048588,1048586,174,2,2,0.2,1048588,1,2
strict-hot,hot,16,100,45017,query,20,,59.625,,1048592,1048590,174,2,2,0.2,1048592,1,2
strict-hot,hot,16,100,45017,query,21,,22.084,,1048592,1048590,174,2,2,0.2,1048592,1,2
strict-hot,hot,16,100,45017,query,22,,20.5,,1048592,1048590,174,2,2,0.2,1048592,1,2
strict-hot,hot,16,100,45017,query,23,,22.5,,1048592,1048590,174,2,2,0.2,1048592,1,2
strict-hot,hot,16,100,45017,query,24,,19173.5,,1048596,1048594,178,2,2,0.2,1048596,1,2
strict-hot,hot,16,100,45017,query,25,,45.5,,1048596,1048594,178,2,2,0.2,1048596,1,2
strict-hot,hot,16,100,45017,query,26,,40.958,,1048596,1048594,178,2,2,0.2,1048596,1,2
